Name,Points,Time,Error,Timestamp
ROCm (rocrand),1000,0.000019,0.0023023059,2025-11-03 02:16:36
ROCm (rocrand),10000,0.000013,0.0093976941,2025-11-03 02:16:36
ROCm (rocrand),100000,0.000024,0.0000523059,2025-11-03 02:16:36
ROCm (rocrand),1000000,0.000151,0.0008093059,2025-11-03 02:16:36
ROCm (rocrand),10000000,0.001416,0.0001105059,2025-11-03 02:16:36
ROCm (rocrand),100000000,0.014073,0.0000106641,2025-11-03 02:16:36
ROCm (rocrand),1000000000,0.140636,0.0000025911,2025-11-03 02:16:36
ROCm + OpenMP (no UPM),1000,0.037722,0.0026976941,2025-11-03 02:16:36
ROCm + OpenMP (no UPM),10000,0.000100,0.0005976941,2025-11-03 02:16:36
ROCm + OpenMP (no UPM),100000,0.000221,0.0000776941,2025-11-03 02:16:36
ROCm + OpenMP (no UPM),1000000,0.000751,0.0000053059,2025-11-03 02:16:36
ROCm + OpenMP (no UPM),10000000,0.005438,0.0000018941,2025-11-03 02:16:36
ROCm + OpenMP (no UPM),100000000,0.050523,0.0000000241,2025-11-03 02:16:36
ROCm + OpenMP (no UPM),1000000000,0.502495,0.0000000611,2025-11-03 02:16:36
ROCm + OpenMP,1000,0.008315,0.0026976941,2025-11-03 02:17:23
ROCm + OpenMP,10000,0.000028,0.0554023059,2025-11-03 02:17:23
ROCm + OpenMP,100000,0.000058,0.0001476941,2025-11-03 02:17:23
ROCm + OpenMP,1000000,0.000692,0.0000053059,2025-11-03 02:17:23
ROCm + OpenMP,10000000,0.003603,0.0000013059,2025-11-03 02:17:23
ROCm + OpenMP,100000000,0.028753,0.0000004641,2025-11-03 02:17:23
ROCm + OpenMP,1000000000,0.276062,0.0000000581,2025-11-03 02:17:23
