Name,Points,Time,CorrectResult,Timestamp
Kokkos (KokkosBLAS),10000,0.0000166400,1,2025-11-07 08:13:25
Kokkos (KokkosBLAS),100000,0.0000235810,1,2025-11-07 08:13:25
Kokkos (KokkosBLAS),1000000,0.0000453310,1,2025-11-07 08:13:25
Kokkos (KokkosBLAS),10000000,0.0000473800,1,2025-11-07 08:13:25
Kokkos (KokkosBLAS),100000000,0.0003379120,1,2025-11-07 08:13:25
Kokkos (KokkosBLAS),1000000000,0.0035177260,1,2025-11-07 08:13:25
Kokkos (simple),1000,0.0000280000,1,2025-11-07 08:15:10
Kokkos (simple),10000,0.0000223700,1,2025-11-07 08:15:10
Kokkos (simple),100000,0.0000214310,1,2025-11-07 08:15:10
Kokkos (simple),1000000,0.0000472610,1,2025-11-07 08:15:10
Kokkos (simple),10000000,0.0000528810,1,2025-11-07 08:15:10
Kokkos (simple),100000000,0.0003510830,1,2025-11-07 08:15:10
Kokkos (simple),1000000000,0.0034364950,1,2025-11-07 08:15:10
Kokkos (KokkosBLAS),1000,0.0000156000,1,2025-11-07 08:15:10
Kokkos (KokkosBLAS),10000,0.0000123700,1,2025-11-07 08:15:10
Kokkos (KokkosBLAS),100000,0.0000199300,1,2025-11-07 08:15:10
Kokkos (KokkosBLAS),1000000,0.0000455800,1,2025-11-07 08:15:10
Kokkos (KokkosBLAS),10000000,0.0000472100,1,2025-11-07 08:15:10
Kokkos (KokkosBLAS),100000000,0.0003478920,1,2025-11-07 08:15:10
Kokkos (KokkosBLAS),1000000000,0.0034647860,1,2025-11-07 08:15:10
Kokkos (simple),1000,0.0000244700,1,2025-11-07 08:16:55
Kokkos (simple),10000,0.0000235500,1,2025-11-07 08:16:55
Kokkos (simple),100000,0.0000228800,1,2025-11-07 08:16:55
Kokkos (simple),1000000,0.0000761710,1,2025-11-07 08:16:55
Kokkos (simple),10000000,0.0000488610,1,2025-11-07 08:16:55
Kokkos (simple),100000000,0.0003454730,1,2025-11-07 08:16:55
Kokkos (simple),1000000000,0.0034926150,1,2025-11-07 08:16:55
Kokkos (KokkosBLAS),1000,0.0000160200,1,2025-11-07 08:16:55
Kokkos (KokkosBLAS),10000,0.0000172000,1,2025-11-07 08:16:55
Kokkos (KokkosBLAS),100000,0.0000205400,1,2025-11-07 08:16:55
Kokkos (KokkosBLAS),1000000,0.0000274100,1,2025-11-07 08:16:55
Kokkos (KokkosBLAS),10000000,0.0000456800,1,2025-11-07 08:16:55
Kokkos (KokkosBLAS),100000000,0.0003574720,1,2025-11-07 08:16:55
Kokkos (KokkosBLAS),1000000000,0.0035382960,1,2025-11-07 08:16:55
Kokkos (simple),1000,0.0000218700,1,2025-11-07 08:18:40
Kokkos (simple),10000,0.0000186500,1,2025-11-07 08:18:40
Kokkos (simple),100000,0.0000161200,1,2025-11-07 08:18:40
Kokkos (simple),1000000,0.0000418500,1,2025-11-07 08:18:40
Kokkos (simple),10000000,0.0000494110,1,2025-11-07 08:18:40
Kokkos (simple),100000000,0.0003538830,1,2025-11-07 08:18:40
Kokkos (simple),1000000000,0.0035570860,1,2025-11-07 08:18:40
Kokkos (KokkosBLAS),1000,0.0000133100,1,2025-11-07 08:18:40
Kokkos (KokkosBLAS),10000,0.0000109400,1,2025-11-07 08:18:40
Kokkos (KokkosBLAS),100000,0.0000162500,1,2025-11-07 08:18:40
Kokkos (KokkosBLAS),1000000,0.0000416300,1,2025-11-07 08:18:40
Kokkos (KokkosBLAS),10000000,0.0000436200,1,2025-11-07 08:18:40
Kokkos (KokkosBLAS),100000000,0.0003364830,1,2025-11-07 08:18:40
Kokkos (KokkosBLAS),1000000000,0.0035840060,1,2025-11-07 08:18:40
Kokkos (simple),1000,0.0000258900,1,2025-11-07 08:20:25
Kokkos (simple),10000,0.0000194400,1,2025-11-07 08:20:25
Kokkos (simple),100000,0.0000224000,1,2025-11-07 08:20:25
Kokkos (simple),1000000,0.0000401000,1,2025-11-07 08:20:25
Kokkos (simple),10000000,0.0000520810,1,2025-11-07 08:20:25
Kokkos (simple),100000000,0.0003452430,1,2025-11-07 08:20:25
Kokkos (simple),1000000000,0.0034803660,1,2025-11-07 08:20:25
Kokkos (KokkosBLAS),1000,0.0000181500,1,2025-11-07 08:20:25
Kokkos (KokkosBLAS),10000,0.0000197200,1,2025-11-07 08:20:25
Kokkos (KokkosBLAS),100000,0.0000255400,1,2025-11-07 08:20:25
Kokkos (KokkosBLAS),1000000,0.0000444610,1,2025-11-07 08:20:25
Kokkos (KokkosBLAS),10000000,0.0000462400,1,2025-11-07 08:20:25
Kokkos (KokkosBLAS),100000000,0.0003508130,1,2025-11-07 08:20:25
Kokkos (KokkosBLAS),1000000000,0.0035274760,1,2025-11-07 08:20:25
Kokkos (simple),1000,0.0000218400,1,2025-11-07 08:22:10
Kokkos (simple),10000,0.0000142400,1,2025-11-07 08:22:10
Kokkos (simple),100000,0.0000175600,1,2025-11-07 08:22:10
Kokkos (simple),1000000,0.0000154100,1,2025-11-07 08:22:10
Kokkos (simple),10000000,0.0000435010,1,2025-11-07 08:22:10
Kokkos (simple),100000000,0.0003448130,1,2025-11-07 08:22:10
Kokkos (simple),1000000000,0.0034210850,1,2025-11-07 08:22:10
Kokkos (KokkosBLAS),1000,0.0000130800,1,2025-11-07 08:22:10
Kokkos (KokkosBLAS),10000,0.0000251800,1,2025-11-07 08:22:10
Kokkos (KokkosBLAS),100000,0.0000286000,1,2025-11-07 08:22:10
Kokkos (KokkosBLAS),1000000,0.0000415410,1,2025-11-07 08:22:10
Kokkos (KokkosBLAS),10000000,0.0000426000,1,2025-11-07 08:22:10
Kokkos (KokkosBLAS),100000000,0.0003465420,1,2025-11-07 08:22:10
Kokkos (KokkosBLAS),1000000000,0.0034832450,1,2025-11-07 08:22:10
Kokkos (simple),1000,0.0000269410,1,2025-11-07 08:23:55
Kokkos (simple),10000,0.0000241400,1,2025-11-07 08:23:55
Kokkos (simple),100000,0.0000230200,1,2025-11-07 08:23:55
Kokkos (simple),1000000,0.0000192300,1,2025-11-07 08:23:55
Kokkos (simple),10000000,0.0000483400,1,2025-11-07 08:23:55
Kokkos (simple),100000000,0.0003386030,1,2025-11-07 08:23:55
Kokkos (simple),1000000000,0.0035284860,1,2025-11-07 08:23:55
Kokkos (KokkosBLAS),1000,0.0000194100,1,2025-11-07 08:23:55
Kokkos (KokkosBLAS),10000,0.0000145100,1,2025-11-07 08:23:55
Kokkos (KokkosBLAS),100000,0.0000219400,1,2025-11-07 08:23:55
Kokkos (KokkosBLAS),1000000,0.0000447000,1,2025-11-07 08:23:55
Kokkos (KokkosBLAS),10000000,0.0000452600,1,2025-11-07 08:23:55
Kokkos (KokkosBLAS),100000000,0.0003529530,1,2025-11-07 08:23:55
Kokkos (KokkosBLAS),1000000000,0.0034482950,1,2025-11-07 08:23:55
Kokkos (simple),1000,0.0000188310,1,2025-11-07 08:25:40
Kokkos (simple),10000,0.0000175100,1,2025-11-07 08:25:40
Kokkos (simple),100000,0.0000163600,1,2025-11-07 08:25:40
Kokkos (simple),1000000,0.0000416100,1,2025-11-07 08:25:40
Kokkos (simple),10000000,0.0000496800,1,2025-11-07 08:25:40
Kokkos (simple),100000000,0.0003406120,1,2025-11-07 08:25:40
Kokkos (simple),1000000000,0.0035070660,1,2025-11-07 08:25:40
Kokkos (KokkosBLAS),1000,0.0000128300,1,2025-11-07 08:25:40
Kokkos (KokkosBLAS),10000,0.0000271600,1,2025-11-07 08:25:40
Kokkos (KokkosBLAS),100000,0.0000159100,1,2025-11-07 08:25:40
