Name,Points,Time,CorrectResult,Timestamp
Kokkos,10000,0.0133112740,1,2025-11-07 08:10:37
Kokkos,100000,0.0218278540,1,2025-11-07 08:10:37
Kokkos,1000000,0.0981171720,1,2025-11-07 08:10:37
Kokkos,10000000,0.4276029540,1,2025-11-07 08:10:37
Kokkos,100000000,2.4636143560,1,2025-11-07 08:10:37
Kokkos,1000,0.0150966480,1,2025-11-07 08:12:23
Kokkos,10000,0.0142122020,1,2025-11-07 08:12:23
Kokkos,100000,0.0221690590,1,2025-11-07 08:12:23
Kokkos,1000000,0.0806120900,1,2025-11-07 08:12:23
Kokkos,10000000,0.4280340470,1,2025-11-07 08:12:23
Kokkos,100000000,2.4576140930,1,2025-11-07 08:12:23
Kokkos,1000,0.0154886530,1,2025-11-07 08:14:08
Kokkos,10000,0.0149798890,1,2025-11-07 08:14:08
Kokkos,100000,0.0231025490,1,2025-11-07 08:14:08
Kokkos,1000000,0.0963165930,1,2025-11-07 08:14:08
Kokkos,10000000,0.4289797920,1,2025-11-07 08:14:08
Kokkos,100000000,2.4663497990,1,2025-11-07 08:14:08
Kokkos,1000,0.0151288520,1,2025-11-07 08:15:53
Kokkos,10000,0.0133161080,1,2025-11-07 08:15:53
Kokkos,100000,0.0228244590,1,2025-11-07 08:15:53
Kokkos,1000000,0.0902173770,1,2025-11-07 08:15:53
Kokkos,10000000,0.4295446460,1,2025-11-07 08:15:53
Kokkos,100000000,2.4659088030,1,2025-11-07 08:15:53
Kokkos,1000,0.0149106610,1,2025-11-07 08:17:38
Kokkos,10000,0.0136243610,1,2025-11-07 08:17:38
Kokkos,100000,0.0233837930,1,2025-11-07 08:17:38
Kokkos,1000000,0.0866991810,1,2025-11-07 08:17:38
Kokkos,10000000,0.4326652690,1,2025-11-07 08:17:38
Kokkos,100000000,2.4637386970,1,2025-11-07 08:17:38
Kokkos,1000,0.0151409120,1,2025-11-07 08:19:23
Kokkos,10000,0.0143885860,1,2025-11-07 08:19:23
Kokkos,100000,0.0225147060,1,2025-11-07 08:19:23
Kokkos,1000000,0.0844985340,1,2025-11-07 08:19:23
Kokkos,10000000,0.4261544380,1,2025-11-07 08:19:23
Kokkos,100000000,2.4602958670,1,2025-11-07 08:19:23
Kokkos,1000,0.0146888990,1,2025-11-07 08:21:07
Kokkos,10000,0.0132824280,1,2025-11-07 08:21:07
Kokkos,100000,0.0221537640,1,2025-11-07 08:21:07
Kokkos,1000000,0.0986271280,1,2025-11-07 08:21:07
Kokkos,10000000,0.4210485430,1,2025-11-07 08:21:07
Kokkos,100000000,2.4586677800,1,2025-11-07 08:21:07
Kokkos,1000,0.0146121680,1,2025-11-07 08:22:52
Kokkos,10000,0.0133609680,1,2025-11-07 08:22:52
Kokkos,100000,0.0216906190,1,2025-11-07 08:22:52
Kokkos,1000000,0.0981689200,1,2025-11-07 08:22:52
Kokkos,10000000,0.4267078430,1,2025-11-07 08:22:52
Kokkos,100000000,2.4535050240,1,2025-11-07 08:22:52
Kokkos,1000,0.0147181080,1,2025-11-07 08:24:37
Kokkos,10000,0.0128081950,1,2025-11-07 08:24:37
Kokkos,100000,0.0228859590,1,2025-11-07 08:24:37
Kokkos,1000000,0.0974510670,1,2025-11-07 08:24:37
Kokkos,10000000,0.4336234330,1,2025-11-07 08:24:37
Kokkos,100000000,2.4641716960,1,2025-11-07 08:24:37
Kokkos,1000,0.0146875370,1,2025-11-07 08:26:22
Kokkos,10000,0.0136108400,1,2025-11-07 08:26:22
Kokkos,100000,0.0220871620,1,2025-11-07 08:26:22
Kokkos,1000000,0.0858762210,1,2025-11-07 08:26:22
Kokkos,10000000,0.4288939560,1,2025-11-07 08:26:22
Kokkos,100000000,2.4492944140,1,2025-11-07 08:26:22
